Time	glucose	fructose-6-phosphate	fructose-1,6-bisphosphate	glyceraldehyde 3-phosphate	1,2-bisphospho-D-glycerate	phosphoenolpyruvate	pyruvate	adenine monophosphate	lactate	glycerol-3-phosphate	dihydrohxyacetone-phosphate	oxaloacetate	aspartate	glutamate	oxoglutarate	malate	acetyl CoA	coenzyme A	isocitrate	citrate	adenine triphosphate	adenine diphosphate	NAD	NADH	NADP	NADPH	ubiquinone	ubiquinol	ferrocytochrome c	ferricytochrome c	pyruvate (mito)	carbon dioxide	coenzyme A (mito)	acetyl CoA (mito)	phosphate	fumarate	succinyl-CoA	succinate	guanosine triphosphate	guanosine diphosphate	slanine	aspartate (mito)	glutamate (mito)	water	electron transfer flavoprotein (reduced form)	electron transfer flavoprotein (oxidised form)	FADH2	FAD	oxoglutarate (mto)	malate (mito)	oxaloacetate (mito)	citrate (mito)	isocitrate (mito)	adenine triphosphate (mito)	adenine diphosphate (mito)	NADP+	NADPH (mito)	NAD+	NADH (mito)
527	0.0199602	0.0134988	0.0012356	0.0436797	0.00423662	4.49E-05	0.000200002	6.35E-06	0.0446513	0.00769502	0.00768998	7.86E-08	0.00110265	0.00306735	7.81E-07	0.000478218	3.00E-05	0.000272	9.96E-05	0.000774253	0.0092805	0.000242681	9.31E-05	0.0041436	0.00312587	0.00111081	0.0264163	0.0275837	9.84E-07	0.00310902	0.00137089	0.0021712	2.70E-10	0.000596099	0.00288607	0.000101167	2.39E-10	0.0028971	0.00479628	0.000153718	0.00344278	0.000645173	0.00352205	0.00184497	0.000385982	0.000244018	7.52E-05	0.00100682	9.49E-07	0.000446512	1.11E-06	0.000279065	3.60E-05	9.15E-06	1.29E-05	0.00915767	0.00101433	0.0107903	2.97E-05
527.5	0.0199605	0.0131872	0.00122636	0.0441614	0.00424373	4.44E-05	0.000195844	6.07E-06	0.0448152	0.00769503	0.00768997	7.86E-08	0.00110244	0.00306756	7.81E-07	0.000478346	3.00E-05	0.000272	9.96E-05	0.000774128	0.00928597	0.000237286	9.11E-05	0.00414559	0.00312553	0.00111116	0.0264162	0.0275838	9.84E-07	0.00310902	0.00137172	0.0021712	2.70E-10	0.000596099	0.00288571	0.000101148	2.39E-10	0.00289657	0.00479628	0.000153718	0.00344278	0.000645037	0.00352218	0.00184533	0.000385983	0.000244017	7.52E-05	0.00100682	9.48E-07	0.000446427	1.11E-06	0.000278893	3.59E-05	9.16E-06	1.31E-05	0.00915683	0.00101517	0.0107903	2.97E-05
528	0.0199608	0.0128975	0.00120426	0.0446315	0.0042523	4.37E-05	0.000190781	5.74E-06	0.044969	0.00769503	0.00768997	7.86E-08	0.00110224	0.00306776	7.81E-07	0.000478474	3.00E-05	0.000272	9.96E-05	0.000774004	0.00929268	0.000230719	8.87E-05	0.00414799	0.00312519	0.0011115	0.0264161	0.0275839	9.84E-07	0.00310902	0.00137255	0.0021712	2.70E-10	0.000596099	0.00288535	0.000101128	2.39E-10	0.00289603	0.00479628	0.000153718	0.00344278	0.000644901	0.00352231	0.00184569	0.000385984	0.000244016	7.52E-05	0.00100682	9.48E-07	0.000446342	1.11E-06	0.00027872	3.59E-05	9.19E-06	1.33E-05	0.00915599	0.00101601	0.0107903	2.97E-05
528.5	0.0199611	0.0126351	0.00116996	0.0450797	0.00426281	4.28E-05	0.000184501	5.33E-06	0.0451105	0.00769503	0.00768997	7.86E-08	0.00110204	0.00306796	7.81E-07	0.000478601	3.00E-05	0.000272	9.96E-05	0.000773879	0.00930115	0.000222484	8.58E-05	0.00415093	0.00312484	0.00111184	0.026416	0.027584	9.84E-07	0.00310902	0.00137339	0.0021712	2.70E-10	0.000596099	0.00288498	0.000101109	2.39E-10	0.0028955	0.00479628	0.000153717	0.00344279	0.000644765	0.00352245	0.00184606	0.000385985	0.000244015	7.52E-05	0.00100681	9.47E-07	0.000446257	1.11E-06	0.000278548	3.59E-05	9.21E-06	1.34E-05	0.00915515	0.00101685	0.0107903	2.97E-05
529	0.0199614	0.0124086	0.00112136	0.0454962	0.00427625	4.17E-05	0.000176372	4.82E-06	0.0452369	0.00769503	0.00768997	7.86E-08	0.00110184	0.00306816	7.81E-07	0.000478729	3.00E-05	0.000272	9.96E-05	0.000773755	0.0093124	0.000211592	8.20E-05	0.00415468	0.0031245	0.00111219	0.026416	0.027584	9.84E-07	0.00310902	0.00137422	0.00217119	2.70E-10	0.000596099	0.00288461	0.00010109	2.39E-10	0.00289497	0.00479628	0.000153717	0.00344279	0.00064463	0.00352258	0.00184644	0.000385986	0.000244014	7.52E-05	0.00100681	9.47E-07	0.000446172	1.11E-06	0.000278376	3.59E-05	9.24E-06	1.36E-05	0.00915431	0.00101769	0.0107903	2.97E-05
529.5	0.0199617	0.0122332	0.00105166	0.0458685	0.00429475	4.00E-05	0.000165044	4.13E-06	0.0453431	0.00769504	0.00768996	7.85E-08	0.00110164	0.00306836	7.81E-07	0.000478857	3.00E-05	0.000272	9.96E-05	0.000773631	0.00932874	0.000195829	7.69E-05	0.00415977	0.00312416	0.00111253	0.0264159	0.0275841	9.84E-07	0.00310902	0.00137505	0.00217119	2.70E-10	0.000596099	0.00288424	0.000101071	2.39E-10	0.00289443	0.00479628	0.000153716	0.00344279	0.000644494	0.00352271	0.00184681	0.000385986	0.000244014	7.52E-05	0.00100681	9.46E-07	0.000446087	1.11E-06	0.000278204	3.59E-05	9.27E-06	1.37E-05	0.00915347	0.00101853	0.0107903	2.97E-05
530	0.019962	0.0121404	0.00094347	0.0461768	0.0043234	3.72E-05	0.000147284	3.11E-06	0.0454199	0.00769504	0.00768996	7.85E-08	0.00110144	0.00306856	7.80E-07	0.000478985	3.00E-05	0.000272	9.96E-05	0.000773506	0.00935566	0.00016985	6.92E-05	0.00416746	0.00312381	0.00111287	0.0264158	0.0275842	9.84E-07	0.00310902	0.00137589	0.00217119	2.70E-10	0.000596099	0.00288387	0.000101051	2.39E-10	0.0028939	0.00479628	0.000153716	0.0034428	0.000644358	0.00352285	0.00184719	0.000385987	0.000244013	7.52E-05	0.00100681	9.45E-07	0.000446003	1.11E-06	0.000278032	3.58E-05	9.30E-06	1.37E-05	0.00915263	0.00101937	0.0107903	2.97E-05
530.5	0.0199623	0.0121856	0.000768046	0.0463853	0.00437106	3.25E-05	0.000117516	1.79E-06	0.0454483	0.00769504	0.00768996	7.85E-08	0.00110124	0.00306876	7.80E-07	0.000479113	3.00E-05	0.000272	9.95E-05	0.000773382	0.00939814	0.000128692	5.65E-05	0.00418024	0.00312347	0.00111322	0.0264158	0.0275842	9.84E-07	0.00310902	0.00137672	0.00217119	2.70E-10	0.000596099	0.00288349	0.000101032	2.39E-10	0.00289336	0.00479628	0.000153716	0.0034428	0.000644223	0.00352298	0.00184757	0.000385988	0.000244012	7.52E-05	0.0010068	9.45E-07	0.000445918	1.11E-06	0.00027786	3.58E-05	9.33E-06	1.37E-05	0.00915179	0.00102021	0.0107903	2.97E-05
531	0.0199626	0.0123547	0.000567452	0.0464609	0.00442222	2.86E-05	8.60E-05	1.08E-06	0.045409	0.00769504	0.00768996	7.85E-08	0.00110104	0.00306896	7.80E-07	0.000479241	3.00E-05	0.000272	9.95E-05	0.000773257	0.00942695	0.000100683	4.11E-05	0.00419557	0.00312313	0.00111356	0.0264157	0.0275843	9.84E-07	0.00310902	0.00137755	0.00217118	2.70E-10	0.000596099	0.00288312	0.000101013	2.39E-10	0.00289283	0.00479628	0.000153715	0.0034428	0.000644087	0.00352311	0.00184794	0.000385989	0.000244011	7.52E-05	0.0010068	9.44E-07	0.000445833	1.11E-06	0.000277688	3.58E-05	9.36E-06	1.35E-05	0.00915096	0.00102104	0.0107903	2.97E-05
531.5	0.0199629	0.0125571	0.000421464	0.0464151	0.00444546	2.76E-05	7.23E-05	9.48E-07	0.0453228	0.00769505	0.00768995	7.84E-08	0.00110084	0.00306916	7.80E-07	0.000479369	3.00E-05	0.000272	9.95E-05	0.000773133	0.00943337	9.45E-05	3.30E-05	0.00420366	0.00312278	0.0011139	0.0264156	0.0275844	9.84E-07	0.00310902	0.00137839	0.00217118	2.70E-10	0.000596099	0.00288275	0.000100994	2.39E-10	0.00289229	0.00479628	0.000153715	0.0034428	0.000643952	0.00352324	0.00184831	0.00038599	0.00024401	7.52E-05	0.0010068	9.44E-07	0.000445748	1.11E-06	0.000277516	3.58E-05	9.38E-06	1.34E-05	0.00915012	0.00102188	0.0107903	2.97E-05
532	0.0199632	0.0127629	0.000330371	0.0462746	0.00445134	2.75E-05	6.91E-05	9.35E-07	0.0452214	0.00769505	0.00768995	7.84E-08	0.00110064	0.00306936	7.80E-07	0.000479498	3.00E-05	0.000272	9.95E-05	0.000773008	0.00943409	9.39E-05	3.09E-05	0.00420584	0.00312244	0.00111425	0.0264155	0.0275845	9.84E-07	0.00310902	0.00137922	0.00217118	2.70E-10	0.000596099	0.00288238	0.000100974	2.39E-10	0.00289176	0.00479629	0.000153715	0.00344281	0.000643816	0.00352338	0.00184868	0.00038599	0.00024401	7.52E-05	0.00100679	9.43E-07	0.000445663	1.11E-06	0.000277344	3.57E-05	9.40E-06	1.33E-05	0.00914928	0.00102272	0.0107903	2.97E-05
532.5	0.0199634	0.0129675	0.000275882	0.0460693	0.00445226	2.76E-05	6.89E-05	9.43E-07	0.0451177	0.00769505	0.00768995	7.84E-08	0.00110044	0.00306956	7.79E-07	0.000479626	3.00E-05	0.000272	9.95E-05	0.000772883	0.00943381	9.43E-05	3.06E-05	0.00420613	0.0031221	0.00111459	0.0264155	0.0275845	9.84E-07	0.00310902	0.00138005	0.00217118	2.70E-10	0.000596099	0.00288202	0.000100955	2.39E-10	0.00289122	0.00479629	0.000153714	0.00344281	0.000643681	0.00352351	0.00184905	0.000385991	0.000244009	7.52E-05	0.00100679	9.42E-07	0.000445579	1.11E-06	0.000277173	3.57E-05	9.41E-06	1.31E-05	0.00914844	0.00102356	0.0107903	2.97E-05
533	0.0199637	0.0131698	0.000244179	0.0458242	0.00445203	2.77E-05	6.93E-05	9.56E-07	0.0450149	0.00769505	0.00768995	7.84E-08	0.00110024	0.00306976	7.79E-07	0.000479754	3.00E-05	0.000272	9.95E-05	0.000772759	0.00943332	9.50E-05	3.07E-05	0.00420599	0.00312175	0.00111493	0.0264154	0.0275846	9.84E-07	0.00310902	0.00138088	0.00217117	2.70E-10	0.000596099	0.00288167	0.000100936	2.39E-10	0.00289069	0.00479629	0.000153714	0.00344281	0.000643546	0.00352364	0.00184941	0.000385992	0.000244008	7.52E-05	0.00100679	9.42E-07	0.000445494	1.11E-06	0.000277001	3.57E-05	9.42E-06	1.30E-05	0.0091476	0.0010244	0.0107903	2.97E-05
533.5	0.019964	0.0133695	0.000226481	0.0455567	0.00445153	2.78E-05	6.98E-05	9.70E-07	0.0449138	0.00769506	0.00768994	7.84E-08	0.00110004	0.00306996	7.79E-07	0.000479882	3.00E-05	0.000272	9.95E-05	0.000772634	0.00943274	9.57E-05	3.09E-05	0.00420574	0.00312141	0.00111528	0.0264153	0.0275847	9.84E-07	0.00310902	0.00138171	0.00217117	2.70E-10	0.000596099	0.00288131	0.000100917	2.39E-10	0.00289015	0.00479629	0.000153714	0.00344282	0.00064341	0.00352377	0.00184976	0.000385993	0.000244007	7.52E-05	0.00100679	9.41E-07	0.000445409	1.11E-06	0.00027683	3.57E-05	9.42E-06	1.28E-05	0.00914676	0.00102524	0.0107903	2.97E-05
534	0.0199642	0.0135666	0.000217418	0.0452776	0.00445091	2.79E-05	7.05E-05	9.85E-07	0.0448144	0.00769506	0.00768994	7.83E-08	0.00109984	0.00307016	7.79E-07	0.00048001	3.00E-05	0.000272	9.94E-05	0.00077251	0.0094321	9.64E-05	3.12E-05	0.00420545	0.00312107	0.00111562	0.0264152	0.0275848	9.84E-07	0.00310902	0.00138255	0.00217117	2.70E-10	0.000596099	0.00288096	0.000100897	2.39E-10	0.00288962	0.00479629	0.000153713	0.00344282	0.000643275	0.00352391	0.00185011	0.000385994	0.000244006	7.52E-05	0.00100678	9.41E-07	0.000445324	1.11E-06	0.000276659	3.57E-05	9.42E-06	1.27E-05	0.00914593	0.00102607	0.0107903	2.97E-05
534.5	0.0199645	0.0137607	0.000213749	0.0449939	0.00445021	2.80E-05	7.12E-05	1.00E-06	0.044717	0.00769506	0.00768994	7.83E-08	0.00109964	0.00307036	7.79E-07	0.000480138	3.00E-05	0.000272	9.94E-05	0.000772385	0.0094314	9.72E-05	3.15E-05	0.00420514	0.00312073	0.00111596	0.0264152	0.0275848	9.84E-07	0.00310902	0.00138338	0.00217117	2.70E-10	0.000596099	0.00288062	0.000100878	2.39E-10	0.00288908	0.00479629	0.000153713	0.00344282	0.00064314	0.00352404	0.00185046	0.000385994	0.000244006	7.52E-05	0.00100678	9.40E-07	0.00044524	1.11E-06	0.000276487	3.56E-05	9.42E-06	1.26E-05	0.00914509	0.00102691	0.0107903	2.97E-05
535	0.0199648	0.0139516	0.000213537	0.0447097	0.00444941	2.81E-05	7.19E-05	1.02E-06	0.0446216	0.00769506	0.00768994	7.83E-08	0.00109944	0.00307056	7.79E-07	0.000480266	3.00E-05	0.000272	9.94E-05	0.000772261	0.00943063	9.81E-05	3.19E-05	0.0042048	0.00312038	0.0011163	0.0264151	0.0275849	9.84E-07	0.00310902	0.00138421	0.00217116	2.70E-10	0.000596099	0.00288027	0.000100859	2.39E-10	0.00288855	0.00479629	0.000153712	0.00344282	0.000643005	0.00352417	0.00185081	0.000385995	0.000244005	7.52E-05	0.00100678	9.39E-07	0.000445155	1.11E-06	0.000276316	3.56E-05	9.41E-06	1.25E-05	0.00914425	0.00102775	0.0107903	2.97E-05
535.5	0.019965	0.014139	0.000215642	0.0444277	0.00444852	2.82E-05	7.27E-05	1.04E-06	0.0445283	0.00769507	0.00768993	7.83E-08	0.00109924	0.00307076	7.78E-07	0.000480394	3.00E-05	0.000272	9.94E-05	0.000772136	0.00942977	9.91E-05	3.23E-05	0.00420444	0.00312004	0.00111665	0.026415	0.027585	9.84E-07	0.00310902	0.00138504	0.00217116	2.70E-10	0.000596099	0.00287993	0.00010084	2.39E-10	0.00288802	0.00479629	0.000153712	0.00344283	0.00064287	0.0035243	0.00185115	0.000385996	0.000244004	7.52E-05	0.00100678	9.39E-07	0.00044507	1.11E-06	0.000276145	3.56E-05	9.40E-06	1.23E-05	0.00914341	0.00102859	0.0107903	2.97E-05
536	0.0199653	0.0143227	0.000219412	0.0441498	0.00444751	2.84E-05	7.36E-05	1.06E-06	0.0444373	0.00769507	0.00768993	7.83E-08	0.00109904	0.00307096	7.78E-07	0.000480522	3.00E-05	0.000272	9.94E-05	0.000772011	0.00942883	0.000100098	3.27E-05	0.00420404	0.0031197	0.00111699	0.026415	0.027585	9.84E-07	0.00310902	0.00138587	0.00217116	2.70E-10	0.000596099	0.0028796	0.00010082	2.39E-10	0.00288748	0.00479629	0.000153712	0.00344283	0.000642735	0.00352444	0.00185149	0.000385997	0.000244003	7.52E-05	0.00100677	9.38E-07	0.000444985	1.11E-06	0.000275975	3.56E-05	9.39E-06	1.22E-05	0.00914258	0.00102942	0.0107903	2.97E-05
536.5	0.0199656	0.0145022	0.0002245	0.0438771	0.00444636	2.86E-05	7.46E-05	1.09E-06	0.0443488	0.00769507	0.00768993	7.82E-08	0.00109884	0.00307116	7.78E-07	0.00048065	3.00E-05	0.000272	9.94E-05	0.000771887	0.00942777	0.000101248	3.31E-05	0.0042036	0.00311936	0.00111733	0.0264149	0.0275851	9.84E-07	0.00310902	0.0013867	0.00217116	2.70E-10	0.000596099	0.00287926	0.000100801	2.39E-10	0.00288695	0.00479629	0.000153711	0.00344283	0.0006426	0.00352457	0.00185183	0.000385998	0.000244002	7.52E-05	0.00100677	9.38E-07	0.000444901	1.11E-06	0.000275804	3.56E-05	9.38E-06	1.21E-05	0.00914174	0.00103026	0.0107903	2.97E-05
537	0.0199658	0.0146771	0.000230761	0.0436108	0.00444504	2.87E-05	7.56E-05	1.11E-06	0.0442628	0.00769507	0.00768993	7.82E-08	0.00109864	0.00307136	7.78E-07	0.000480779	3.00E-05	0.000272	9.94E-05	0.000771762	0.00942658	0.000102526	3.36E-05	0.00420312	0.00311902	0.00111767	0.0264148	0.0275852	9.84E-07	0.00310902	0.00138753	0.00217115	2.70E-10	0.000596099	0.00287893	0.000100782	2.39E-10	0.00288641	0.00479629	0.000153711	0.00344283	0.000642465	0.0035247	0.00185216	0.000385998	0.000244002	7.52E-05	0.00100677	9.37E-07	0.000444816	1.11E-06	0.000275633	3.55E-05	9.36E-06	1.20E-05	0.0091409	0.0010311	0.0107903	2.97E-05
537.5	0.0199661	0.0148469	0.000238196	0.0433515	0.00444352	2.89E-05	7.68E-05	1.15E-06	0.0441797	0.00769508	0.00768992	7.82E-08	0.00109844	0.00307156	7.78E-07	0.000480907	3.00E-05	0.000272	9.93E-05	0.000771637	0.00942522	0.000103965	3.41E-05	0.00420258	0.00311867	0.00111801	0.0264147	0.0275853	9.84E-07	0.00310902	0.00138836	0.00217115	2.70E-10	0.000596099	0.00287861	0.000100763	2.39E-10	0.00288588	0.00479629	0.000153711	0.00344284	0.00064233	0.00352483	0.00185249	0.000385999	0.000244001	7.52E-05	0.00100676	9.36E-07	0.000444731	1.11E-06	0.000275463	3.55E-05	9.34E-06	1.19E-05	0.00914007	0.00103193	0.0107903	2.97E-05
538	0.0199664	0.0150107	0.000246928	0.0431003	0.00444175	2.92E-05	7.82E-05	1.18E-06	0.0440996	0.00769508	0.00768992	7.82E-08	0.00109824	0.00307176	7.78E-07	0.000481035	3.00E-05	0.000272	9.93E-05	0.000771513	0.00942364	0.00010561	3.47E-05	0.00420198	0.00311833	0.00111836	0.0264147	0.0275853	9.84E-07	0.00310902	0.0013892	0.00217115	2.70E-10	0.000596099	0.00287828	0.000100743	2.39E-10	0.00288534	0.00479629	0.00015371	0.00344284	0.000642195	0.00352497	0.00185282	0.000386	0.000244	7.52E-05	0.00100676	9.36E-07	0.000444646	1.11E-06	0.000275292	3.55E-05	9.32E-06	1.19E-05	0.00913923	0.00103277	0.0107903	2.97E-05
538.5	0.0199666	0.0151677	0.000257216	0.042858	0.00443963	2.94E-05	7.98E-05	1.23E-06	0.0440231	0.00769508	0.00768992	7.82E-08	0.00109804	0.00307196	7.77E-07	0.000481163	3.00E-05	0.000272	9.93E-05	0.000771388	0.00942178	0.000107529	3.54E-05	0.00420128	0.00311799	0.0011187	0.0264146	0.0275854	9.84E-07	0.00310902	0.00139003	0.00217115	2.70E-10	0.000596099	0.00287796	0.000100724	2.39E-10	0.00288481	0.00479629	0.00015371	0.00344284	0.00064206	0.0035251	0.00185315	0.000386001	0.000243999	7.52E-05	0.00100676	9.35E-07	0.000444562	1.11E-06	0.000275122	3.55E-05	9.30E-06	1.18E-05	0.00913839	0.00103361	0.0107903	2.97E-05
539	0.0199669	0.0153166	0.000269507	0.0426258	0.00443706	2.97E-05	8.16E-05	1.28E-06	0.0439505	0.00769508	0.00768992	7.82E-08	0.00109784	0.00307216	7.77E-07	0.000481291	3.00E-05	0.000272	9.93E-05	0.000771263	0.00941952	0.00010983	3.62E-05	0.00420046	0.00311765	0.00111904	0.0264145	0.0275855	9.84E-07	0.00310902	0.00139086	0.00217114	2.70E-10	0.000596099	0.00287763	0.000100705	2.39E-10	0.00288428	0.00479629	0.00015371	0.00344285	0.000641925	0.00352523	0.00185347	0.000386002	0.000243998	7.52E-05	0.00100676	9.35E-07	0.000444477	1.11E-06	0.000274952	3.54E-05	9.28E-06	1.17E-05	0.00913756	0.00103444	0.0107903	2.97E-05
539.5	0.0199671	0.0154555	0.000284563	0.0424054	0.00443383	3.01E-05	8.39E-05	1.35E-06	0.0438825	0.00769509	0.00768991	7.81E-08	0.00109764	0.00307236	7.77E-07	0.00048142	3.00E-05	0.000272	9.93E-05	0.000771138	0.00941667	0.000112701	3.72E-05	0.00419946	0.00311731	0.00111938	0.0264145	0.0275855	9.84E-07	0.00310902	0.00139169	0.00217114	2.70E-10	0.000596099	0.00287732	0.000100686	2.39E-10	0.00288374	0.00479629	0.000153709	0.00344285	0.00064179	0.00352536	0.00185379	0.000386002	0.000243998	7.52E-05	0.00100675	9.34E-07	0.000444392	1.11E-06	0.000274781	3.54E-05	9.25E-06	1.16E-05	0.00913672	0.00103528	0.0107903	2.97E-05
540	0.0199674	0.0155813	0.000303766	0.0421989	0.00442957	3.06E-05	8.68E-05	1.44E-06	0.0438203	0.00769509	0.00768991	7.81E-08	0.00109744	0.00307256	7.77E-07	0.000481548	3.00E-05	0.000272	9.93E-05	0.000771014	0.00941287	0.000116497	3.85E-05	0.00419819	0.00311697	0.00111972	0.0264144	0.0275856	9.84E-07	0.00310902	0.00139252	0.00217114	2.70E-10	0.000596099	0.002877	0.000100666	2.39E-10	0.00288321	0.00479629	0.000153709	0.00344285	0.000641656	0.00352549	0.00185411	0.000386003	0.000243997	7.53E-05	0.00100675	9.33E-07	0.000444308	1.11E-06	0.000274611	3.54E-05	9.23E-06	1.16E-05	0.00913589	0.00103611	0.0107903	2.97E-05
540.5	0.0199676	0.0156885	0.000329906	0.0420101	0.00442351	3.13E-05	9.09E-05	1.58E-06	0.0437655	0.00769509	0.00768991	7.81E-08	0.00109724	0.00307276	7.77E-07	0.000481676	3.00E-05	0.000272	9.93E-05	0.000770889	0.0094073	0.000121995	4.02E-05	0.00419646	0.00311662	0.00112006	0.0264143	0.0275857	9.84E-07	0.00310902	0.00139335	0.00217114	2.70E-10	0.000596099	0.00287668	0.000100647	2.39E-10	0.00288267	0.00479629	0.000153708	0.00344285	0.000641521	0.00352562	0.00185443	0.000386004	0.000243996	7.53E-05	0.00100675	9.33E-07	0.000444223	1.11E-06	0.000274441	3.54E-05	9.21E-06	1.15E-05	0.00913505	0.00103695	0.0107903	2.97E-05
541	0.0199679	0.0157657	0.000369634	0.0418454	0.00441381	3.24E-05	9.72E-05	1.83E-06	0.0437215	0.00769509	0.00768991	7.81E-08	0.00109704	0.00307296	7.76E-07	0.000481804	3.00E-05	0.000272	9.92E-05	0.000770764	0.00939787	0.000131232	4.29E-05	0.00419382	0.00311628	0.00112041	0.0264142	0.0275858	9.84E-07	0.00310902	0.00139417	0.00217113	2.70E-10	0.000596099	0.00287637	0.000100628	2.39E-10	0.00288214	0.00479629	0.000153708	0.00344286	0.000641386	0.00352576	0.00185475	0.000386005	0.000243995	7.53E-05	0.00100674	9.32E-07	0.000444138	1.11E-06	0.000274271	3.54E-05	9.18E-06	1.15E-05	0.00913421	0.00103779	0.0107903	2.97E-05
541.5	0.0199681	0.0157829	0.000442342	0.0417197	0.00439497	3.46E-05	0.000109395	2.40E-06	0.0436959	0.0076951	0.0076899	7.81E-08	0.00109684	0.00307316	7.76E-07	0.000481933	3.00E-05	0.000272	9.92E-05	0.000770639	0.00937786	0.000150682	4.77E-05	0.00418896	0.00311594	0.00112075	0.0264142	0.0275858	9.84E-07	0.00310902	0.001395	0.00217113	2.70E-10	0.000596099	0.00287605	0.000100609	2.39E-10	0.0028816	0.00479629	0.000153708	0.00344286	0.000641252	0.00352589	0.00185507	0.000386006	0.000243994	7.53E-05	0.00100674	9.32E-07	0.000444054	1.11E-06	0.000274102	3.53E-05	9.16E-06	1.15E-05	0.00913338	0.00103862	0.0107903	2.97E-05
542	0.0199684	0.0156615	0.000598762	0.0416714	0.00435175	3.96E-05	0.000137113	4.01E-06	0.0437094	0.0076951	0.0076899	7.80E-08	0.00109664	0.00307336	7.76E-07	0.000482061	3.00E-05	0.000272	9.92E-05	0.000770515	0.00933231	0.000194578	5.87E-05	0.00417798	0.0031156	0.00112109	0.0264141	0.0275859	9.84E-07	0.00310902	0.00139583	0.00217113	2.70E-10	0.000596099	0.00287573	0.00010059	2.39E-10	0.00288107	0.00479629	0.000153707	0.00344286	0.000641117	0.00352602	0.00185539	0.000386006	0.000243994	7.53E-05	0.00100674	9.31E-07	0.000443969	1.11E-06	0.000273932	3.53E-05	9.13E-06	1.16E-05	0.00913254	0.00103946	0.0107903	2.97E-05
542.5	0.0199687	0.0153681	0.000826492	0.0417575	0.00428879	4.45E-05	0.00017698	6.01E-06	0.0437969	0.0076951	0.0076899	7.80E-08	0.00109645	0.00307355	7.76E-07	0.000482189	3.00E-05	0.000272	9.92E-05	0.00077039	0.00928793	0.000236804	7.73E-05	0.00415943	0.00311526	0.00112143	0.026414	0.027586	9.84E-07	0.00310902	0.00139666	0.00217113	2.70E-10	0.000596099	0.00287541	0.00010057	2.39E-10	0.00288054	0.00479629	0.000153707	0.00344287	0.000640983	0.00352615	0.00185571	0.000386007	0.000243993	7.53E-05	0.00100674	9.30E-07	0.000443884	1.11E-06	0.000273762	3.53E-05	9.11E-06	1.18E-05	0.00913171	0.00104029	0.0107903	2.97E-05
543	0.0199689	0.0150126	0.0010107	0.0419828	0.00425226	4.60E-05	0.000199277	6.75E-06	0.0439497	0.0076951	0.0076899	7.80E-08	0.00109625	0.00307375	7.76E-07	0.000482318	3.00E-05	0.000272	9.92E-05	0.000770265	0.00927344	0.000250326	9.04E-05	0.00414624	0.00311492	0.00112177	0.026414	0.027586	9.84E-07	0.00310902	0.00139749	0.00217112	2.70E-10	0.000596099	0.00287509	0.000100551	2.39E-10	0.00288	0.00479629	0.000153707	0.00344287	0.000640848	0.00352628	0.00185604	0.000386008	0.000243992	7.53E-05	0.00100673	9.30E-07	0.0004438	1.11E-06	0.000273593	3.53E-05	9.10E-06	1.20E-05	0.00913087	0.00104113	0.0107903	2.97E-05
543.5	0.0199692	0.0146495	0.00112805	0.04232	0.00424151	4.61E-05	0.000205672	6.85E-06	0.0441284	0.00769511	0.00768989	7.80E-08	0.00109605	0.00307395	7.76E-07	0.000482446	3.00E-05	0.000272	9.92E-05	0.00077014	0.00927137	0.000252062	9.51E-05	0.00414162	0.00311458	0.00112211	0.0264139	0.0275861	9.84E-07	0.00310902	0.00139832	0.00217112	2.69E-10	0.000596099	0.00287476	0.000100532	2.39E-10	0.00287947	0.00479629	0.000153706	0.00344287	0.000640714	0.00352642	0.00185637	0.000386009	0.000243991	7.53E-05	0.00100673	9.29E-07	0.000443715	1.11E-06	0.000273424	3.53E-05	9.10E-06	1.22E-05	0.00913004	0.00104196	0.0107903	2.97E-05
544	0.0199695	0.0142928	0.00119465	0.0427344	0.00424147	4.59E-05	0.000205767	6.75E-06	0.0443114	0.00769511	0.00768989	7.80E-08	0.00109585	0.00307415	7.75E-07	0.000482574	3.00E-05	0.000272	9.92E-05	0.000770015	0.00927318	0.000250125	9.57E-05	0.00414103	0.00311424	0.00112245	0.0264138	0.0275862	9.84E-07	0.00310902	0.00139915	0.00217112	2.69E-10	0.000596099	0.00287442	0.000100513	2.39E-10	0.00287894	0.00479629	0.000153706	0.00344287	0.00064058	0.00352655	0.00185671	0.00038601	0.00024399	7.53E-05	0.00100673	9.29E-07	0.00044363	1.11E-06	0.000273254	3.52E-05	9.10E-06	1.25E-05	0.0091292	0.0010428	0.0107903	2.97E-05
544.5	0.0199697	0.0139474	0.00122675	0.0431938	0.00424532	4.55E-05	0.000203581	6.57E-06	0.0444909	0.00769511	0.00768989	7.80E-08	0.00109565	0.00307435	7.75E-07	0.000482703	3.00E-05	0.000272	9.91E-05	0.00076989	0.00927655	0.000246715	9.48E-05	0.00414193	0.0031139	0.00112279	0.0264137	0.0275863	9.84E-07	0.00310902	0.00139998	0.00217112	2.69E-10	0.000596099	0.00287407	0.000100493	2.39E-10	0.0028784	0.00479629	0.000153705	0.00344288	0.000640445	0.00352668	0.00185706	0.00038601	0.00024399	7.53E-05	0.00100672	9.28E-07	0.000443546	1.11E-06	0.000273085	3.52E-05	9.10E-06	1.27E-05	0.00912837	0.00104363	0.0107903	2.97E-05
