Time	EGF_EC	CAPRI_cyt	RasGTP_pal_cyt	Ca	IP3	CaCAPRI_cyt	RasGTP_depal_cyt	RasGDP_depal_cyt	RasGDP_pal_cyt	Ca_PLCe_cyt	Sos_cyt	Grb2_cyt	PLCe_cyt	buffer_cyt	ca_buffer_cyt	SosGrb2_cyt	RasGRP_cyt	CaRasGRP1_cyt	Ca_ER	PIP_PM	PI_PM	Shc_PM	CaCAPRI_PM_PM	Shc_star_PM	EGFR_PM	PLC_act_PM	PLC_PM	PIP2_PM	Activated_EGFR_PM	DAG_PM	SGS_PM	RasGTP_PM	RasGDP_PM	serca	RactCa	Ract	Rinh	RinhCa	ER_erMembrane	RasGTP_Golgi_GM	RasGDP_Golgi_GM	Ca_RasGRP_GM_GM	DAG_GM_GM	RasGRP_DAG_GM	Ras_CaPLCe_GM	PIP2_GM_GM																										
2512	4.02136	29.8812	3.61645	9.94091	111.158	0.0985218	10.2756	2.44398	13.4274	0.561294	77.3178	498.718	11.3367	111.218	9.18242	95.4428	12.6148	0.0416671	118779	536.242	20044.3	173.159	0.195669	0.0887923	2.11656	0.369745	99.6303	50.8328	1.2562	128155	12.752	71.5554	266.163	45	0.863358	10.4566	9.84434	1.47566	2	206.645	13.7938	0.000138431	3396.38	354.684	2.88778	250																										
2520	4.02136	29.8805	3.60019	9.97329	111.518	0.0988335	10.3097	2.44569	13.4383	0.562981	77.3348	498.735	11.3341	111.19	9.21003	95.4663	12.5685	0.0416486	118774	532.761	19869.7	173.225	0.196258	0.0883123	2.10399	0.367554	99.6324	50.8063	1.24874	128333	12.6863	71.2291	266.382	45	0.865956	10.454	9.84024	1.47976	2	207.358	13.7934	0.000138369	3418.1	355.627	2.90641	250																										
2528	4.02136	29.8798	3.58388	10.0073	111.893	0.0991602	10.3437	2.44741	13.4493	0.564752	77.3516	498.752	11.3314	111.161	9.239	95.4897	12.5214	0.0416331	118769	529.288	19696.3	173.291	0.196874	0.0878348	2.09149	0.365377	99.6346	50.7784	1.24132	128510	12.6208	70.9018	266.601	45	0.86868	10.4513	9.83595	1.48405	2	208.07	13.7926	0.000138317	3440.36	356.585	2.92552	250																										
2536	4.02136	29.8791	3.56752	10.043	112.282	0.0995035	10.3777	2.44912	13.4602	0.566613	77.3683	498.768	11.3285	111.131	9.26944	95.513	12.4735	0.041621	118763	525.823	19524.1	173.357	0.197519	0.0873596	2.07906	0.363213	99.6368	50.7493	1.23394	128685	12.5557	70.5734	266.822	45	0.871544	10.4485	9.83145	1.48855	2	208.781	13.7916	0.000138277	3463.2	357.559	2.94514	250																										
2544	4.02136	29.8783	3.5511	10.0807	112.688	0.099865	10.4116	2.45083	13.4713	0.568575	77.385	498.785	11.3256	111.098	9.30151	95.5362	12.4246	0.0416126	118757	522.366	19352.9	173.422	0.198197	0.0868868	2.06671	0.361061	99.6389	50.7189	1.22661	128860	12.4908	70.2437	267.044	45	0.874561	10.4454	9.82671	1.49329	2	209.491	13.7901	0.000138249	3486.68	358.553	2.96533	250																										
2552	4.02136	29.8775	3.53462	10.1205	113.112	0.100246	10.4455	2.45253	13.4824	0.570648	77.4016	498.802	11.3225	111.065	9.33539	95.5593	12.3748	0.0416083	118751	518.917	19183	173.487	0.198911	0.0864163	2.05443	0.358922	99.6411	50.6872	1.21932	129033	12.4262	69.9128	267.267	45	0.877748	10.4423	9.82171	1.49829	2	210.2	13.7883	0.000138234	3510.87	359.567	2.98615	250																										
2560	4.02136	29.8766	3.51807	10.1627	113.557	0.10065	10.4793	2.45423	13.4936	0.572844	77.4182	498.818	11.3192	111.029	9.37126	95.5823	12.3237	0.0416084	118744	515.477	19014.1	173.552	0.199664	0.0859482	2.04222	0.356795	99.6432	50.6542	1.21208	129206	12.3619	69.5804	267.493	45	0.881124	10.4389	9.81642	1.50358	2	210.909	13.786	0.000138234	3535.84	360.604	3.00767	250																										
2568	4.02136	29.8757	3.50146	10.2076	114.024	0.101079	10.513	2.45593	13.5049	0.575177	77.4346	498.835	11.3158	110.991	9.40938	95.6052	12.2714	0.0416134	118737	512.044	18846.4	173.617	0.200461	0.0854824	2.03009	0.354682	99.6453	50.6198	1.20488	129377	12.2979	69.2466	267.719	45	0.88471	10.4353	9.81082	1.50918	2	211.617	13.7832	0.00013825	3561.68	361.668	3.02998	250																										
2576	4.02136	29.8747	3.48477	10.2555	114.516	0.101535	10.5467	2.45762	13.5162	0.577665	77.451	498.851	11.3122	110.95	9.45001	95.628	12.2177	0.0416239	118729	508.62	18679.7	173.681	0.201306	0.085019	2.01803	0.35258	99.6474	50.5842	1.19772	129547	12.2342	68.9111	267.948	45	0.888532	10.4315	9.80486	1.51514	2	212.324	13.78	0.000138284	3588.5	362.76	3.05315	250																										
2584	4.02136	29.8737	3.46799	10.3067	115.036	0.102023	10.5804	2.4593	13.5277	0.580327	77.4673	498.867	11.3083	110.907	9.49348	95.6506	12.1623	0.0416407	118721	505.205	18514.3	173.745	0.202206	0.0845579	2.00604	0.350491	99.6495	50.5473	1.1906	129716	12.1708	68.5739	268.178	45	0.892623	10.4274	9.79849	1.52151	2	213.03	13.7761	0.00013834	3616.41	363.886	3.07732	250																										
2592	4.02136	29.8726	3.45113	10.3618	115.589	0.102547	10.614	2.46098	13.5392	0.583186	77.4835	498.884	11.3042	110.86	9.54018	95.6732	12.1051	0.0416645	118712	501.799	18349.9	173.808	0.203168	0.0840991	1.99412	0.348415	99.6516	50.5091	1.18353	129884	12.1077	68.2347	268.41	45	0.897016	10.423	9.79167	1.52833	2	213.735	13.7716	0.000138418	3645.56	365.049	3.1026	250																										
2600	4.02136	29.8714	3.43417	10.4213	116.177	0.103111	10.6475	2.46265	13.5508	0.586272	77.4997	498.9	11.2998	110.809	9.59056	95.6957	12.0458	0.0416964	118703	498.401	18186.6	173.872	0.2042	0.0836426	1.98227	0.34635	99.6536	50.4697	1.1765	130050	12.0448	67.8934	268.645	45	0.901757	10.4182	9.78432	1.53568	2	214.44	13.7663	0.000138523	3676.13	366.254	3.12916	250																										
2608	4.02136	29.8701	3.41711	10.4859	116.808	0.103722	10.681	2.4643	13.5625	0.589618	77.5158	498.916	11.2951	110.755	9.64519	95.7181	11.9841	0.0417374	118693	495.013	18024.5	173.935	0.205311	0.0831884	1.97049	0.344298	99.6557	50.4289	1.16951	130216	11.9823	67.5498	268.882	45	0.906899	10.4131	9.77638	1.54362	2	215.145	13.7602	0.000138659	3708.31	367.508	3.15719	250																										
2616	4.02136	29.8687	3.39992	10.5564	117.486	0.104387	10.7144	2.46595	13.5744	0.593266	77.5318	498.932	11.29	110.695	9.70477	95.7403	11.9196	0.0417891	118682	491.633	17863.5	173.997	0.206514	0.0827365	1.95878	0.342258	99.6577	50.3868	1.16256	130381	11.92	67.2035	269.122	45	0.912506	10.4075	9.76775	1.55225	2	215.848	13.7532	0.00013883	3742.36	368.818	3.18692	250																										
2624	4.02136	29.8671	3.38261	10.6339	118.221	0.105115	10.7478	2.46758	13.5863	0.597269	77.5477	498.948	11.2844	110.63	9.77015	95.7625	11.8519	0.0418535	118669	488.263	17703.5	174.06	0.207823	0.0822869	1.94715	0.34023	99.6598	50.3435	1.15565	130544	11.858	66.8544	269.364	45	0.91866	10.4013	9.75831	1.56169	2	216.551	13.7451	0.000139042	3778.58	370.193	3.21864	250																										
2632	4.02136	29.8654	3.36515	10.7197	119.021	0.105919	10.7812	2.4692	13.5985	0.601693	77.5636	498.964	11.2783	110.558	9.84242	95.7846	11.7805	0.0419327	118656	484.902	17544.7	174.122	0.209256	0.0818395	1.93558	0.338214	99.6618	50.2988	1.14878	130706	11.7963	66.5021	269.61	45	0.925462	10.3945	9.74792	1.57208	2	217.253	13.7359	0.000139304	3817.35	371.643	3.25271	250																										
2640	4.02136	29.8636	3.34753	10.8154	119.9	0.106813	10.8145	2.4708	13.6107	0.60662	77.5794	498.979	11.2716	110.477	9.92296	95.8065	11.7047	0.0420299	118641	481.55	17387	174.184	0.210837	0.0813944	1.92408	0.33621	99.6638	50.2529	1.14196	130867	11.7349	66.1461	269.86	45	0.933043	10.387	9.73639	1.58361	2	217.955	13.7252	0.000139626	3859.17	373.183	3.2896	250																										
2648	4.02136	29.8615	3.32972	10.9232	120.874	0.107815	10.8477	2.47239	13.6232	0.612161	77.5951	498.995	11.2641	110.386	10.0136	95.8284	11.6236	0.042149	118624	478.208	17230.3	174.245	0.212594	0.0809515	1.91264	0.334218	99.6658	50.2057	1.13517	131027	11.6738	65.786	270.114	45	0.941574	10.3784	9.72348	1.59652	2	218.655	13.7128	0.000140019	3904.66	374.829	3.32991	250																										
2656	4.02136	29.8591	3.31171	11.0462	121.965	0.108953	10.8809	2.47395	13.6358	0.618461	77.6108	499.011	11.2556	110.283	10.1167	95.8502	11.5362	0.0422953	118604	474.875	17074.8	174.307	0.214565	0.0805109	1.90128	0.332238	99.6678	50.1572	1.12843	131186	11.6129	65.4212	270.373	45	0.95128	10.3687	9.70888	1.61112	2	219.355	13.6986	0.000140503	3954.62	376.604	3.37442	250																										
2664	4.02136	29.8565	3.29345	11.1882	123.201	0.110259	10.914	2.47548	13.6487	0.625715	77.6263	499.026	11.2459	110.165	10.2355	95.8718	11.441	0.042476	118582	471.553	16920.3	174.368	0.2168	0.0800724	1.88998	0.330269	99.6697	50.1075	1.12172	131344	11.5523	65.0508	270.637	45	0.96247	10.3575	9.69217	1.62783	2	220.053	13.682	0.0001411	4010.17	378.537	3.42422	250																										
2672	4.02136	29.8534	3.27491	11.355	124.622	0.111782	10.947	2.47698	13.6619	0.6342	77.6418	499.042	11.2346	110.025	10.3746	95.8934	11.3361	0.0427013	118556	468.24	16767	174.428	0.219367	0.0796362	1.87875	0.328312	99.6717	50.0565	1.11506	131501	11.492	64.674	270.908	45	0.975577	10.3444	9.67275	1.64725	2	220.749	13.6627	0.000141844	4072.8	380.665	3.48078	250																										
2680	4.02136	29.8497	3.25605	11.5546	126.284	0.11359	10.98	2.47844	13.6754	0.644312	77.6573	499.057	11.2213	109.859	10.5408	95.9149	11.2189	0.0429862	118524	464.937	16614.7	174.489	0.222363	0.0792023	1.86759	0.326366	99.6736	50.0042	1.10843	131656	11.432	64.2895	271.186	45	0.991228	10.3288	9.6498	1.6702	2	221.443	13.6399	0.000142785	4144.63	383.042	3.54625	250																										
2688	4.02136	29.8453	3.23679	11.7997	128.274	0.115788	11.0129	2.47986	13.6892	0.656651	77.6726	499.073	11.2051	109.656	10.7439	95.9362	11.0857	0.0433531	118486	461.645	16463.5	174.549	0.225925	0.0787705	1.8565	0.324432	99.6756	49.9506	1.10185	131811	11.3723	63.8956	271.474	45	1.01037	10.3096	9.62206	1.69794	2	222.132	13.6129	0.000143996	4228.8	385.743	3.62383	250																										
2696	4.02136	29.8399	3.21705	12.1102	130.72	0.118539	11.0458	2.48122	13.7035	0.672166	77.6879	499.088	11.185	109.4	11.0001	95.9575	10.931	0.0438386	118438	458.362	16313.3	174.609	0.230262	0.0783408	1.84546	0.32251	99.6775	49.8958	1.0953	131964	11.3128	63.4903	271.773	45	1.03453	10.2855	9.5876	1.7324	2	222.814	13.5804	0.000145597	4330.12	388.877	3.71856	250																										
2704	4.02136	29.833	3.19673	12.5206	133.839	0.122116	11.0784	2.48252	13.7183	0.692468	77.7031	499.103	11.1587	109.063	11.3368	95.9787	10.7465	0.0445048	118374	455.09	16164.2	174.668	0.235711	0.0779134	1.8345	0.320598	99.6794	49.8397	1.08879	132117	11.2536	63.0704	272.086	45	1.06628	10.2537	9.54319	1.77681	2	223.485	13.5407	0.000147792	4456.46	392.616	3.83888	250																										
2712	4.02136	29.8237	3.17564	13.0964	138.018	0.127026	11.1109	2.48372	13.7339	0.720549	77.7183	499.118	11.1227	108.595	11.8053	95.9997	10.5181	0.0454693	118285	451.828	16016.2	174.728	0.24285	0.0774882	1.8236	0.318698	99.6813	49.7824	1.08232	132268	11.1947	62.6312	272.419	45	1.1105	10.2095	9.48303	1.83697	2	224.134	13.491	0.000150964	4621.71	397.241	4.00027	250																										
2720	4.02136	29.8103	3.15353	13.9802	144.039	0.134329	11.1431	2.48481	13.7503	0.762736	77.7334	499.133	11.069	107.884	12.5157	96.0207	10.2207	0.046984	118149	448.577	15869.3	174.787	0.252793	0.077065	1.81277	0.31681	99.6832	49.7238	1.07589	132418	11.136	62.1653	272.778	45	1.17763	10.1424	9.39527	1.92473	2	224.737	13.4269	0.000155934	4853.27	403.258	4.23482	250																										
2728	4.02136	29.7885	3.12999	15.5606	153.774	0.146745	11.1747	2.48574	13.7682	0.835473	77.7484	499.148	10.9772	106.639	13.7605	96.0416	9.80228	0.0497148	117909	445.337	15723.4	174.846	0.26805	0.0766441	1.80199	0.314932	99.6851	49.664	1.0695	132568	11.0777	61.6592	273.177	45	1.29548	10.0245	9.25083	2.06917	2	225.231	13.3402	0.000164853	5215.15	411.709	4.62328	250																										
2736	4.02136	29.7434	3.10417	19.471	173.415	0.174504	11.2049	2.48643	13.7881	1.00172	77.7633	499.163	10.7699	103.694	16.7059	96.0624	9.12823	0.0562476	117328	442.107	15578.6	174.904	0.296219	0.0762253	1.79129	0.313066	99.6869	49.6029	1.06315	132716	11.0195	61.0837	273.644	45	1.57556	9.74444	8.94872	2.37128	2	225.364	13.2132	0.000185971	5909.01	425.282	5.45645	250																										
2744	4.02136	29.5085	3.07384	58.0681	251.643	0.351427	11.2297	2.48671	13.8121	2.09778	77.7782	499.178	9.46144	81.9681	38.4319	96.0831	7.57837	0.1009	112279	438.888	15434.8	174.962	0.390575	0.0758086	1.78064	0.31121	99.6888	49.5406	1.05683	132863	10.9617	60.3352	274.284	45	3.67958	7.64042	7.47146	3.84854	2	222.248	12.9892	0.00032202	8354.21	455.888	9.77582	250																										
2752	4.02136	27.5223	3.0134	204.131	785.645	1.606	11.1993	2.486	13.8644	5.35957	77.793	499.193	5.32569	44.6934	75.7066	96.1037	2.69295	0.2282	96828.2	435.681	15292.1	175.02	1.58062	0.075394	1.77006	0.309366	99.6906	49.4771	1.05055	133009	10.9041	57.5894	276.919	45	7.12019	4.19981	2.80719	8.51281	2	207.352	12.3002	0.00077415	26808.1	552.636	27.5465	250																										
2760	4.02136	26.7376	2.82852	213.871	846.167	1.76708	11.1601	2.48457	14.0397	5.48386	77.8077	499.208	5.15106	43.3681	77.0319	96.1241	2.11168	0.155327	95855.2	432.484	15150.4	175.078	2.59513	0.0749816	1.75955	0.307532	99.6925	49.4123	1.04431	133154	10.8468	50.9903	283.401	45	7.24268	4.07732	2.68018	8.63982	2	209.535	11.5719	0.00051789	32543.6	565.937	28.5698	250																										
2768	4.02136	26.3503	2.52587	215.573	860.07	1.81864	11.1295	2.48449	14.333	5.49606	77.8224	499.222	5.11896	43.1476	77.2524	96.1445	2.02504	0.145912	95665.3	429.298	15009.8	175.136	3.14116	0.0745712	1.74909	0.305709	99.6943	49.3463	1.0381	133298	10.7898	43.2481	291.021	45	7.26334	4.05666	2.66182	8.65818	2	211.902	11.1398	0.00048506	33834.9	567.89	28.9746	250																										
2776	4.02136	26.1472	2.1754	216.781	869.877	1.8465	11.1061	2.4867	14.6749	5.50275	77.837	499.237	5.09612	42.9928	77.4072	96.1649	1.99417	0.143914	95536.1	426.124	14870.1	175.193	3.42632	0.074163	1.7387	0.303898	99.6961	49.2791	1.03194	133440	10.7331	35.9369	298.206	45	7.27788	4.04212	2.65013	8.66987	2	213.994	10.9019	0.000478219	34365.3	568.558	29.3028	250																										
2784	4.02136	26.0368	1.83209	217.816	878.359	1.86376	11.0887	2.49124	15.0105	5.50812	77.8515	499.251	5.07655	42.8612	77.5388	96.1851	1.97345	0.142998	95430.7	422.961	14731.6	175.25	3.57781	0.0737568	1.72837	0.302096	99.6979	49.2106	1.0258	133582	10.6766	29.5969	304.417	45	7.29024	4.02976	2.64029	8.67971	2	215.858	10.7791	0.000475139	34744.5	568.998	29.5915	250																										
2792	4.02136	25.9739	1.524	218.728	885.919	1.87546	11.0765	2.49779	15.3114	5.51264	77.8659	499.266	5.0593	42.7458	77.6542	96.2052	1.95617	0.142308	95340.6	419.81	14594	175.306	3.66106	0.0733527	1.7181	0.300306	99.6997	49.141	1.01971	133723	10.6203	24.3066	309.578	45	7.30108	4.01892	2.6317	8.6883	2	217.544	10.7238	0.000472837	35070	569.364	29.8506	250																										
2800	4.02136	25.9356	1.26056	219.545	892.754	1.8841	11.0691	2.50591	15.568	5.51652	77.8803	499.28	5.04384	42.6431	77.7569	96.2252	1.94094	0.14171	95261.4	416.67	14457.5	175.363	3.70925	0.0729506	1.70789	0.298526	99.7015	49.0702	1.01365	133863	10.5644	19.9748	313.778	45	7.31074	4.00926	2.62408	8.69592	2	219.084	10.7085	0.000470846	35362.2	569.686	30.0861	250																										
2808	4.02136	25.9103	1.0414	220.284	899.003	1.89096	11.066	2.5152	15.7805	5.51989	77.8946	499.295	5.02983	42.5505	77.8495	96.2451	1.92727	0.141174	95190.6	413.542	14322	175.419	3.7392	0.0725507	1.69775	0.296756	99.7032	48.9981	1.00763	134001	10.5086	16.4628	317.159	45	7.31944	4.00056	2.61722	8.70278	2	220.507	10.7169	0.000469058	35628.8	569.974	30.3023	250																										
2816	4.02136	25.8921	0.861969	220.96	904.766	1.89674	11.0669	2.52528	15.9535	5.52286	77.9089	499.309	5.01702	42.4662	77.9338	96.265	1.91485	0.140684	95126.2	410.425	14187.5	175.475	3.75947	0.0721527	1.68766	0.294997	99.705	48.9249	1.00164	134139	10.4532	13.6313	319.86	45	7.32736	3.99264	2.61098	8.70902	2	221.83	10.7395	0.000467428	35874.5	570.237	30.5025	250																										
2824	4.02136	25.8778	0.716443	221.584	910.123	1.9018	11.0713	2.53584	16.0926	5.52551	77.9231	499.323	5.00519	42.3887	78.0113	96.2847	1.90346	0.140233	95067	407.321	14054	175.53	3.77445	0.0717568	1.67763	0.293249	99.7068	48.8505	0.99569	134276	10.398	11.356	322.005	45	7.33465	3.98535	2.60527	8.71473	2	223.069	10.7706	0.000465928	36102.9	570.478	30.6893	250																										
2832	4.02136	25.8659	0.599087	222.164	915.135	1.90636	11.0789	2.54664	16.2037	5.52788	77.9372	499.337	4.99419	42.317	78.083	96.3043	1.89292	0.139815	95012.2	404.228	13921.5	175.586	3.78641	0.071363	1.66766	0.291511	99.7085	48.7749	0.989774	134411	10.3431	9.53158	323.699	45	7.34139	3.97861	2.59999	8.72001	2	224.237	10.8064	0.000464535	36316.6	570.701	30.8647	250																										
2840	4.02136	25.8555	0.504783	222.705	919.854	1.91055	11.0895	2.55748	16.2917	5.53002	77.9512	499.351	4.9839	42.2502	78.1498	96.3239	1.88312	0.139424	94961	401.148	13790.1	175.641	3.79655	0.0709711	1.65776	0.289783	99.7102	48.6981	0.983893	134546	10.2884	8.07061	325.03	45	7.34767	3.97233	2.59507	8.72493	2	225.345	10.8449	0.000463233	36517.9	570.908	31.0303	250																										
2848	4.02136	25.8461	0.429171	223.215	924.323	1.91444	11.1028	2.56823	16.3611	5.53197	77.9652	499.365	4.97421	42.1875	78.2125	96.3434	1.87393	0.139056	94912.9	398.08	13659.6	175.695	3.80552	0.0705813	1.64791	0.288065	99.7119	48.6202	0.978047	134680	10.234	6.9017	326.07	45	7.35356	3.96644	2.59046	8.72954	2	226.4	10.8846	0.000462009	36708.5	571.102	31.1877	250																										
2856	4.02136	25.8374	0.36863	223.697	928.576	1.9181	11.1185	2.57875	16.4155	5.53376	77.9791	499.379	4.96504	42.1284	78.2716	96.3627	1.86527	0.138708	94867.4	395.023	13530.1	175.75	3.81367	0.0701934	1.63811	0.286357	99.7136	48.5411	0.972236	134812	10.1799	5.9669	326.876	45	7.35912	3.96088	2.58612	8.73388	2	227.41	10.9246	0.000460851	36889.9	571.285	31.3379	250																										
2864	4.02136	25.8293	0.320196	224.156	932.644	1.92155	11.1363	2.58899	16.4578	5.5354	77.993	499.393	4.95631	42.0723	78.3277	96.382	1.85706	0.138377	94824.1	391.98	13401.7	175.804	3.82122	0.0698076	1.62838	0.28466	99.7153	48.4609	0.96646	134944	10.126	5.21939	327.496	45	7.36439	3.95561	2.58201	8.73799	2	228.381	10.9642	0.00045975	37063.5	571.459	31.4819	250																										
2872	4.02136	25.8217	0.281462	224.594	936.554	1.92485	11.156	2.59887	16.4904	5.53693	78.0068	499.407	4.94796	42.0188	78.3812	96.4012	1.84924	0.13806	94782.8	388.948	13274.2	175.858	3.8283	0.0694237	1.61871	0.282972	99.717	48.3795	0.960717	135075	10.0723	4.62151	327.966	45	7.36941	3.95059	2.5781	8.7419	2	229.32	11.003	0.000458697	37230.4	571.624	31.6206	250																										
2880	4.02136	25.8144	0.250484	225.014	940.325	1.92799	11.1775	2.60835	16.5153	5.53834	78.0205	499.421	4.93995	41.9677	78.4323	96.4203	1.84176	0.137756	94743.2	385.929	13147.6	175.912	3.83501	0.0690419	1.60909	0.281295	99.7187	48.2969	0.955009	135204	10.019	4.14304	328.318	45	7.37422	3.94578	2.57436	8.74564	2	230.229	11.0408	0.000457686	37391.4	571.783	31.7548	250																										
2888	4.02136	25.8075	0.225701	225.419	943.978	1.93102	11.2006	2.61743	16.534	5.53967	78.0342	499.434	4.93222	41.9185	78.4815	96.4393	1.83457	0.137463	94705.1	382.923	13022.1	175.966	3.8414	0.0686619	1.59953	0.279627	99.7204	48.2133	0.949335	135333	9.96582	3.75976	328.574	45	7.37884	3.94116	2.57077	8.74923	2	231.114	11.0774	0.000456713	37547.3	571.935	31.8849	250																										
2896	4.02136	25.8008	0.205859	225.811	947.528	1.93394	11.225	2.62607	16.5478	5.54091	78.0478	499.448	4.92474	41.8711	78.5289	96.4582	1.82765	0.13718	94668.2	379.93	12897.6	176.019	3.84752	0.068284	1.59002	0.27797	99.722	48.1285	0.943694	135460	9.91295	3.4523	328.756	45	7.3833	3.9367	2.56731	8.75269	2	231.977	11.1127	0.000455771	37698.9	572.081	32.0117	250																										
2904	4.02136	25.7943	0.189953	226.191	950.989	1.93677	11.2507	2.63429	16.5576	5.54208	78.0613	499.461	4.91749	41.8252	78.5748	96.477	1.82094	0.136905	94632.4	376.949	12774	176.072	3.85342	0.067908	1.58058	0.276322	99.7237	48.0426	0.938087	135587	9.86032	3.20521	328.878	45	7.38762	3.93238	2.56396	8.75604	2	232.821	11.1467	0.000454857	37846.7	572.223	32.1354	250																										
2912	4.02136	25.7881	0.177182	226.561	954.373	1.93951	11.2774	2.64207	16.5643	5.54319	78.0747	499.475	4.91042	41.7806	78.6194	96.4958	1.81444	0.136638	94597.7	373.981	12651.3	176.125	3.85912	0.0675339	1.57119	0.274684	99.7253	47.9556	0.932514	135713	9.80794	3.00613	328.952	45	7.39181	3.92819	2.56071	8.75929	2	233.65	11.1793	0.000453967	37991.2	572.361	32.2566	250																										
2920	4.02136	25.782	0.166907	226.922	957.69	1.94219	11.3052	2.64944	16.5686	5.54424	78.0881	499.488	4.90352	41.7372	78.6628	96.5144	1.80811	0.136376	94563.7	371.026	12529.7	176.177	3.86465	0.0671618	1.56185	0.273055	99.7269	47.8674	0.926973	135837	9.75582	2.84524	328.988	45	7.39589	3.92411	2.55754	8.76246	2	234.465	11.2105	0.000453099	38132.9	572.495	32.3755	250																										
2928	4.02136	25.7761	0.158615	227.274	960.948	1.9448	11.3338	2.6564	16.5709	5.54524	78.1015	499.501	4.89678	41.6948	78.7052	96.533	1.80193	0.136121	94530.6	368.084	12409	176.229	3.87003	0.0667915	1.55257	0.271436	99.7286	47.7782	0.921465	135961	9.70394	2.71471	328.995	45	7.39987	3.92013	2.55446	8.76554	2	235.267	11.2404	0.00045225	38272	572.626	32.4924	250																										
2936	4.02136	25.7703	0.151901	227.62	964.155	1.94735	11.3632	2.66296	16.5716	5.54618	78.1147	499.515	4.89016	41.6534	78.7466	96.5515	1.7959	0.13587	94498.1	365.154	12289.2	176.281	3.87528	0.0664232	1.54335	0.269827	99.7302	47.6879	0.915991	136084	9.65231	2.6083	328.977	45	7.40377	3.91623	2.55145	8.76855	2	236.059	11.269	0.000451417	38409	572.754	32.6076	250																										
